1395491306018	0.998173	0.999045	0.998819	2908.19	685.263	2943.44	-638.194	46994.5	
1395491306097	0.998133	0.999061	0.998845	2908.2	685.29	2943.44	-638.194	46919	
1395491306180	0.998088	0.999077	0.998869	2908.21	685.344	2943.44	-638.194	46846.1	
1395491306265	0.998043	0.999092	0.998893	2908.2	685.426	2943.44	-638.194	46772.8	
1395491306310	0.998030	0.999108	0.998916	2908.19	685.521	2943.44	-638.194	46645.8	
1395491306374	0.998004	0.999123	0.998938	2908.18	685.625	2943.44	-638.194	46540.5	
1395491306455	0.997963	0.999136	0.998958	2908.16	685.742	2943.44	-638.194	46460.1	
1395491306531	0.997928	0.999149	0.998977	2908.14	685.882	2943.44	-638.194	46368.5	
1395491306614	0.997886	0.999161	0.998995	2908.17	685.947	2943.44	-638.194	46311.9	
1395491306658	0.997874	0.999175	0.999014	2908.19	686.01	2943.44	-638.194	46207	
1395491306719	0.997852	0.999187	0.999032	2908.27	685.986	2943.44	-638.194	46146.8	
1395491306801	0.997811	0.999198	0.999047	2908.33	685.989	2943.44	-638.194	46113.2	
1395491306880	0.997774	0.999208	0.999062	2908.39	686.018	2943.44	-638.194	46070.4	
1395491306962	0.997734	0.999218	0.999077	2908.44	686.071	2943.44	-638.194	46028.4	
1395491307006	0.997723	0.999229	0.999092	2908.48	686.124	2943.44	-638.194	45938.6	
1395491307067	0.997701	0.999239	0.999107	2908.52	686.19	2943.44	-638.194	45866.3	
1395491307146	0.997665	0.999248	0.999119	2908.55	686.279	2943.44	-638.194	45816.7	
1395491307227	0.997627	0.999257	0.999132	2908.57	686.389	2943.44	-638.194	45766.9	
1395491307309	0.997588	0.999265	0.999143	2908.64	686.421	2943.44	-638.194	45742.3	
1395491307358	0.997574	0.999275	0.999156	2908.7	686.465	2943.44	-638.194	45670.4	
1395491307419	0.997553	0.999283	0.999168	2908.75	686.519	2943.44	-638.194	45611.9	
1395491307508	0.997508	0.999290	0.999178	2908.85	686.511	2943.44	-638.194	45616.4	
1395491307582	0.997477	0.999298	0.999189	2908.93	686.525	2943.44	-638.194	45591.1	
1395491307662	0.997441	0.999305	0.999198	2909.01	686.563	2943.44	-638.194	45571.1	
1395491307707	0.997429	0.999313	0.999209	2909.08	686.601	2943.44	-638.194	45506.2	
1395491307771	0.997406	0.999320	0.999219	2909.14	686.66	2943.44	-638.194	45459.3	
1395491307847	0.997374	0.999327	0.999228	2909.2	686.73	2943.44	-638.194	45429	
1395491307930	0.997336	0.999333	0.999237	2909.25	686.821	2943.44	-638.194	45406.7	
1395491308008	0.997302	0.999339	0.999245	2909.3	686.92	2943.44	-638.194	45375.5	
1395491308054	0.997291	0.999346	0.999254	2909.38	686.952	2943.44	-638.194	45321	
1395491308120	0.997267	0.999352	0.999263	2909.46	686.993	2943.44	-638.194	45289.6	
1395491308200	0.997232	0.999358	0.999270	2909.53	687.058	2943.44	-638.194	45275.2	
1395491308279	0.997198	0.999363	0.999277	2909.63	687.063	2943.44	-638.194	45276.4	
1395491308361	0.997161	0.999368	0.999284	2909.73	687.09	2943.44	-638.194	45278.6	
1395491308410	0.997148	0.999375	0.999292	2909.82	687.117	2943.44	-638.194	45235.6	
1395491308471	0.997128	0.999380	0.999300	2909.91	687.167	2943.44	-638.194	45201.6	
1395491308549	0.997095	0.999385	0.999306	2909.99	687.224	2943.44	-638.194	45192.4	
1395491308629	0.997061	0.999389	0.999312	2910.06	687.301	2943.44	-638.194	45182.9	
1395491308713	0.997023	0.999394	0.999318	2910.12	687.388	2943.44	-638.194	45178.7	
1395491308756	0.997013	0.999400	0.999325	2910.19	687.482	2943.44	-638.194	45117.7	
1395491308823	0.996989	0.999404	0.999332	2910.28	687.524	2943.44	-638.194	45100.1	
1395491308902	0.996956	0.999408	0.999337	2910.37	687.578	2943.44	-638.194	45099.5	
1395491308981	0.996923	0.999412	0.999342	2910.45	687.649	2943.44	-638.194	45095.3	
1395491309065	0.996886	0.999416	0.999347	2910.57	687.667	2943.44	-638.194	45115.3	
1395491309110	0.996875	0.999268	0.999354	2910.67	687.7	2943.44	-638.194	45077.7	
1395491309171	0.996856	0.998961	0.999360	2910.78	687.733	2943.44	-638.194	45059.5	
1395491309249	0.996824	0.998922	0.999364	2910.68	688.666	2943.44	-638.194	44828.5	
1395491309330	0.996790	0.998882	0.999369	2910.52	689.971	2943.44	-638.194	44504.7	
1395491309411	0.996755	0.998843	0.999373	2910.44	692.013	2943.44	-638.194	43987	
1395491309458	0.996744	0.998830	0.999379	2910.62	694.141	2943.44	-638.194	43405.4	
1395491309519	0.996724	0.998808	0.999384	2909.97	694.892	2943.44	-638.194	43195.2	
1395491309600	0.996690	0.998770	0.999389	2909.48	696.353	2943.44	-638.194	42828.2	
1395491309681	0.996656	0.998732	0.999393	2909.24	698.201	2943.44	-638.194	42363.1	
1395491309761	0.996623	0.998696	0.999397	2909.27	700.903	2943.44	-638.194	41675.1	
1395491309803	0.996614	0.998686	0.999402	2908.76	702.187	2943.44	-638.194	41308.7	
1395491309865	0.996594	0.998665	0.999369	2908.76	702.187	2943.44	-638.194	41382.2	
1395491309947	0.996560	0.998627	0.999313	2908.76	702.187	2943.44	-638.194	41510.9	
1395491310027	0.996527	0.998592	0.999263	2908.76	702.187	2943.44	-638.194	41633.4	
1395491310111	0.996491	0.998553	0.999210	2908.76	702.187	2943.44	-638.194	41768.1	
1395491310156	0.996481	0.998542	0.999195	2908.76	702.187	2943.44	-638.194	41806.7	
1395491310219	0.996460	0.998521	0.999166	2908.76	702.187	2943.44	-638.194	41881.9	
1395491310305	0.996423	0.998481	0.999115	2908.76	702.187	2943.44	-638.194	42022.2	
1395491310382	0.996393	0.998449	0.999075	2908.76	702.187	2943.44	-638.194	42134.7	
1395491310461	0.996361	0.998416	0.999033	2908.76	702.187	2943.44	-638.194	42252.8	
1395491310504	0.996351	0.998406	0.999021	2908.76	702.187	2943.44	-638.194	42287.8	
1395491310568	0.996331	0.998385	0.998995	2908.76	702.187	2943.44	-638.194	42364.8	
1395491310647	0.996299	0.998352	0.998955	2908.76	702.187	2943.44	-638.194	42482.3	
1395491310730	0.996265	0.998316	0.998913	2908.76	702.187	2943.44	-638.194	42612	
1395491310809	0.996233	0.998284	0.998874	2908.76	702.187	2943.44	-638.194	42729.5	
1395491310853	0.996223	0.998274	0.998863	2908.76	702.187	2943.44	-638.194	42765.8	
1395491310923	0.996199	0.998248	0.998833	2908.76	702.187	2943.44	-638.194	42857.4	
1395491311004	0.996166	0.998215	0.998795	2908.76	702.187	2943.44	-638.194	42980.3	
1395491311084	0.996134	0.998182	0.998757	2908.76	702.187	2943.44	-638.194	43100.2	
1395491311165	0.996101	0.998148	0.998719	2908.76	702.187	2943.44	-638.194	43222.9	
1395491311213	0.996089	0.998137	0.998706	2908.76	702.187	2943.44	-638.194	43266	
